title~views~uptime_y~uptime_m~uptime_d~link
Ye Aag Thi Dil Mein | Tu Chor Main Sipahi | Lyrical Video | Alisha Chinoy | Akshay | Tabu | Saif Ali~27,178~1~14~415~https://www.youtube.com/watch?v=3Ds1-ml0XAE9I
Goli Maar | Satya | Lyrical Video | Mano | Saurabh Shukla | Urmila Matondkar | Manoj Bajpai| Shefali~18,599~1~14~415~https://www.youtube.com/watch?v=3DPbcZfnrfPKw
Teri Lagan Lagi | Uff Yeh Mohabbat | Lyrical Video | Anupama Deshpande | Babul Supriyo~28,520~1~14~415~https://www.youtube.com/watch?v=3DEc0d6OZpFIk
Maine Seekha Jo Pyar Ka Pahada | Uff Yeh Mohabbat | Lyrical Video | Udit | Kavita Krishnamurthy~22,656~1~14~415~https://www.youtube.com/watch?v=3DQN11Tfax2xI
Jab Se Hai Seekha Dil Ne | Uff Yeh Mohabbat | Lyrical video | Kumar Sanu | Alka Yagnik | Abhishek~32,766~1~14~415~https://www.youtube.com/watch?v=3DpQRZEcmVqcQ
Sachi Kaho | Saajan Ki Baahon Mein | Lyrical video | Kumar Sanu | Sadhana Sargam | Rishi | Raveena~53,194~1~14~415~https://www.youtube.com/watch?v=3DXRDSy2ImDdY
Aap Ke Karib | Saajan Ki Baahon Mein | Lyrical Video | Kumar Sanu | Sadhana Sargam | Rishi | Raveena~404,707~1~14~415~https://www.youtube.com/watch?v=3DypZvwk6hBNE
Koi Kya Pehchaane | Saajan Ki Baahon Mein | Lyrical Video | Kumar Sanu | Rishi Kapoor | Raveena~57,953~1~14~415~https://www.youtube.com/watch?v=3DiqADvPldRk4
Pilaya Hai | Saajan Ki Baahon Mein | Lyrical Video | Kumar Sanu | Rishi Kapoor | Raveena Tandon~43,963~1~14~415~https://www.youtube.com/watch?v=3DLsy4o7thoHo
Kitna Sukun Kitna Aaram | Saajan Ki Baahon Mein | Lyrical Video | Kumar Sanu | Rishi | Raveena~3,228,870~1~14~415~https://www.youtube.com/watch?v=3D_PjglrHFA6I
Haan Mujhe Tumse Mohabbat | Uff Yeh Mohabbat | Lyrical video | Kumar Sanu | Kavita Krishnamurthy~32,850~1~14~415~https://www.youtube.com/watch?v=3Dxr7cr0Jxl7U
Mera Dil Bhi Kitna Pagal Hai LOFI: Stebin Ben | Mann Taneja | Slowed &amp; Reverb #ChillMix~209,135~1~14~415~https://www.youtube.com/watch?v=3D-86_UPuP_fY
Utra Na Dil Mein Koi | Uff Yeh Mohabbat | Lyrical Video | Kumar Sanu | Abhishek | Twinkle Khanna~12,267,720~1~14~415~https://www.youtube.com/watch?v=3D5qHkGHMKI0A
Kahan Laya Mera Yaar | Agnee | Lyrical Video | Suresh Wadkar | Alka Yagnik~673,550~1~14~415~https://www.youtube.com/watch?v=3DQsE13_0pkRs
WORLD MUSIC DAY 2022 | Bollywood 90s Songs | Ishtar Music~34,121~1~14~415~https://www.youtube.com/watch?v=3DORxv-68bqro
Aaja Aaja Kya Khayega | Trinetra | Lyrical Video | Jolly Mukherjee | Dharmendra | Deepa Sahi~20,581~1~14~415~https://www.youtube.com/watch?v=3DdoGi3znZbgM
Aaya Main Yahan Tere Liye | Trinetra | Lyrical Video | Kumar Sanu | Dharmendra | Deepa Sahi~39,140~1~14~415~https://www.youtube.com/watch?v=3D7QDrpxRH6G8
Dekhenge Dekhenge | Trinetra | lyrical Video | Amit Kumar | Dharmendra | Deepa Sah~20,202~1~14~415~https://www.youtube.com/watch?v=3D4f4Spgzj18U
Main Tujhe Chhod Ke Sad Part 1 | Trinetra | Lyrical video | Kumar Sanu | Dharmendra | Deepa Sahi~35,166~1~14~415~https://www.youtube.com/watch?v=3DYhuM1l9qPNc
Kehni Hai Ek Baat | Trinetra | Lyrical Video | S P Balasubramaniam | Sapna Mukherjee~209,711~1~14~415~https://www.youtube.com/watch?v=3D3m94ZyCLpYM
Aag Lag Jaaye | Akayla | Lyrical video | Manhar Udhas.| Alka Yagnik | Mohd Aziz~64,432~1~14~415~https://www.youtube.com/watch?v=3D75qqYy0qPk4
Main Tujhe Chhod Ke | Trinetra | Lyrical video | Kumar Sanu | Dharmendra | Mithun Chakraborty~33,542~1~14~415~https://www.youtube.com/watch?v=3DyjN2CorQ4SI
Chal Chal Ri Chal | Akayla | Lyrical video | Sudesh Bhosle | Amitabh | Amrita | Jackie Shroff~23,582~1~14~415~https://www.youtube.com/watch?v=3DEywIrfBjLUg
Kehti Hai Duniya | Akayla | Lyrical Video | Alka Yagnik | Amitabh | Amrita Singh | Aditay~15,731~1~14~415~https://www.youtube.com/watch?v=3DVuxHpHKlQo0
